date,title,count,url,description
2018.12.03.,5-2 과학 ⑶ 활동지 [04],31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=315739606&qb=66y87LK0ODQ=&enc=utf8§ion=kin.qna&rank=1&search_sort=3&spq=0,5-2 과학 ⑶ 활동지 [04]3. 물체의 빠르기 [과학(교과서) 8485쪽]② 과학 탐구 ‘초등 i-Scream’[4] 일정한 거리를 이동한 물체의 빠르기는 어떻게 비교할까요?◎좋은 답변 부탁드립니다.
2018.05.03.,6-1 과학 3 활동지[02],26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=300659326&qb=66y87LK0ODQ=&enc=utf8§ion=kin.qna&rank=5&search_sort=3&spq=0,6-1 과학 3 활동지[02]3. 렌즈의 이용 [교과서(과학) 8485쪽]‘초등 i-Scream’② 과학 탐구 [02] 오목 렌즈로 물체를 보면 어떻게 보일까요?◎ 좋은 답변 부탁드립니다.
2018.04.26.,이 물체의 종류 돌인지..뭔지..단단하지않고 비중은 돌보다역간 무거운느낌 묵직하고서로부딪혀보면 돌같기도하고 쇳물이녹은것같기도한데뭘까요???,78,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=300150864&qb=66y87LK0ODQ=&enc=utf8§ion=kin.qna&rank=6&search_sort=3&spq=0,$$$$$
2018.12.24.,5-2 과학 ⑶ 활동지 [05],63,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=317309830&qb=66y87LK0ODY=&enc=utf8§ion=kin.qna&rank=1&search_sort=3&spq=0,5-2 과학 ⑶ 활동지 [05]3. 물체의 빠르기 [과학(교과서) 8687쪽]② 과학 탐구 ‘초등 i-Scream’[5] 일정한 시간에 이동한 물체의 빠르기는 어떻게 비교할까요?◎좋은 답변 부탁드립니다.
2018.05.11.,4-1 과학 4 활동지[7],35,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=301161286&qb=66y87LK0ODY=&enc=utf8§ion=kin.qna&rank=2&search_sort=3&spq=0,4-1 과학 4 활동지[7]4. 물체의 무게[7차시] 양팔저울로 여러 가지 물체의 무게를 비교하려면 어떻게 해야할까요? [과학 8687쪽]▣양팔저울로 물체의 무게 비교하기‘초등 i-Scream’◎ 좋은 답변 부탁드립니다.
2018.05.23.,4-1 과학 4 활동지[8차시]*,35,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=301978255&qb=66y87LK0ODg=&enc=utf8§ion=kin.qna&rank=3&search_sort=3&spq=0,4-1 과학 4 활동지[8차시]*4. 물체의 무게[8차시]우리 생활에는 어떤 종류의 저울이 사용될까요? [과학 8889쪽]▣생활에서 사용되는 저울의 이름과 쓰임새 알기‘초등 i-Scream’◎ 좋은 답변 부탁드립니다.
2017.11.09.,5-2 과학⑶ 활동지 [06],46,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=288104191&qb=66y87LK0ODg=&enc=utf8§ion=kin.qna&rank=4&search_sort=3&spq=0,5-2 과학⑶ 활동지 [06]3. 물체의 빠르기② 과학 탐구‘초등 i-Scream’[6차시] 물체의 속력은 어떻게 구할까요?[과학(교과서) 8889쪽]◎ 좋은 답변 부탁드립니다.
2017.11.11.,5-2 과학⑶ 활동지 [07],50,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=288204506&qb=66y87LK0OTI=&enc=utf8§ion=kin.qna&rank=2&search_sort=3&spq=0,5-2 과학⑶ 활동지 [07]3. 물체의 빠르기② 과학 탐구‘초등 i-Scream’[7차시] 풍선 자동차의 속력을 비교하여 볼까요?[과학(교과서) 9293쪽]◎ 좋은 답변 부탁드립니다.
2017.10.16.,4-2 과학⑶ 활동지 [2],105,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=286582294&qb=66y87LK0OTQ=&enc=utf8§ion=kin.qna&rank=3&search_sort=3&spq=0,4-2 과학⑶ 활동지 [2]3. 거울과 그림자① 빛‘초등 i-Scream’[2차시] 물체를 보기 의하여 필요한 것이 무엇인지 알아봅시다.[과학(교과서) 9495쪽]◎좋은 답변 부탁드립니다.
2017.12.19.,초등과학4학년2학기반투명물체와 투명한물체를 같이 사용하는경우는 어떤것이있나요? 급해여ㅕㅕㅕ 11시까지좀부탁드려요,86,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=289412644&qb=66y87LK0MTIw&enc=utf8§ion=kin.qna&rank=2&search_sort=3&spq=0,$$$$$
2016.01.06.,과학 시급합니다 ㅠㅠ,56,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=242193090&qb=66y87LK0MTUw&enc=utf8§ion=kin.qna&rank=7&search_sort=3&spq=0,수평면 위에 정지해 있는 질량 20kg인 물체에 40N의 힘을 계속 작용하여 10m 이동시켰을때 이 물체의 속력이 5m/s 이었다. 이때 마찰에 의하여 발생한 열에너지는 몇 J인가?이것좀 계산해주세요
2015.12.15.,초4과학문제,37,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=240700807&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=11&search_sort=3&spq=0,제가 오늘 시험을 쳤는데 과학 문제가 헷갈려서 묻습니다.문제:다음중의 물체를 만나 반사가 가능한것은?1.종이2.구겨진 호일3.책상에 깔린 유리4번은 기억이 확실하진않은데 확실한것은 제가 생각해봐도 4번은 답이아니에요여러분 1번일까요3번일까요 내공35검
2015.12.11.,색은 왜 물체마다 다를까??,138,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=240373203&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=13&search_sort=3&spq=0,색을 왜 물체마다 다르나요?? 숙제 뗌에... 좀 알려주세요!!
2015.12.09.,과학 4-2,51,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=240263888&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=14&search_sort=3&spq=0,과학 4-2 3단원 거울과 그림자 학습지가 숙제인데 급해여!!! 1.어둠상자 속 물체 관찰하기-어둠상자의 덮개를 완전히 닫았을때:( )-어둠사자의 덮개를 절반 정도만 열었을 때:물체의 ( )는 볼 수 있으나 물체의 자세한 모양과 색깔은 알기어렵다.-어둠상자의 덮개를 완전히 열었을 때:물체의 자세한 ()과 ()을 볼 수 있다. 2.거울에 비친 물체의 모습: 거울이 향하는 방향을 다르게 하면?→①거울이 향하는 ()에 따라 거울에 비친 모습이 달라진다.→②직접 볼 수 없는 곳을 거울에 비추어 변리하게 볼 수 있다. ()안에 들어갈 말 좀 알려주세여!!빨리염!!! 
2015.12.09.,4-2 과학,38,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=240260887&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=15&search_sort=3&spq=0,시신경을 자극하여 물체를 볼 수 있게 하는 전자기파의 일종이 뭔가여?
2015.12.09.,알려주세요!!,24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=240208979&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=17&search_sort=3&spq=0,시간이 지남에 따라 물체의 위치가 변하는 정도는 나타냄이 뭐죠??? 내공20드려요!!
2015.12.08.,일과 도르래,21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=240187692&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=19&search_sort=3&spq=0,1)과학에서 일이란 무엇인가요?2)거중기에 쓰이는 도르레는 몇 개인가요? 거중게로 드는 힘은 물체의 무게보다 얼마나 가벼운가요?3)고정 도르래를 쓰는 곳(10개정도)은 어디인가요?
2015.12.08.,물체의 위치를 나타낼때 필요한 요소 3가지,"1,165",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=240094525&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=22&search_sort=3&spq=0,제목처럼 물체의 위치를 나타낼때 필요한 요소 3가지 알려주세요! 네이버에 쳐도 안나오길레 드뎌 쓰네요
2015.11.29.,5학년 2학기 과학,100,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=239514333&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=28&search_sort=3&spq=0,산과 염기물체의 빠르기 요점 정리 해주세요 자세히
2015.11.26.,과학 물체와빠르기 속력구하기,61,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=239333824&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=29&search_sort=3&spq=0,저기 문제하나만 물어볼께여어떤자동차가 5초동안에 8m갔으면 8나누기 5인데 둘이나누면 1과 5분에 3인데 답이 1.6m/s 예요....이거뭐죠?? 전혀 노이해이런문제들의공통점이 나누어 안떨어져요 이런거 못하겠는데 알려주세요...제발... 내일과학시험인뎅빨리빨리 진짜진짜급해요
2015.11.25.,빛을 통과하는 물체와 빛을 통과하지 못하는 물체,193,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=239310539&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=30&search_sort=3&spq=0, 빛을 통과하는 물체와 빛을 통과를 못하는 물체를 2가지 이상으로 알려주세요급해요최대한 빨리 알려주세요오늘 저녁까지 좀 알려주세요
2015.11.12.,초5과학 물체의 빠르기,30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=238417692&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=43&search_sort=3&spq=0,"초5학생인데요 오늘 과학 숙제가있는데 속력에서의 이동거리와 걸린시간에는 무슨관계가 있나요? 그리고 걸린시간이 짧고 이동거리가 길수록 왜 속도가 빠르다고 할 수 있나요? 내공 100겁니다. 내공냠냠,니가해라등 신고"
2015.11.11.,5학년 과학 3단원 문제,43,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=238288935&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=45&search_sort=3&spq=0,물체의 ()를 기준으로 하면 물체의 운동을 더 편리하게 말할 수 있다. 인데 ()가 뭘까요? 급해서요 오늘안에 답변부탁드립니다! 내공 100걸어요
2015.11.07.,빛의 반사 실험,154,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=238042067&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=49&search_sort=3&spq=0,빛의 반사 실험 중에 암실? 암막? 이용해서 하는 실험이 무엇이 있는지 알려주세요아니면 우리는 빛의 반사때문에 거울에 비친 물체의 모습을 볼 수 있다라는 것을 알려줄 수 있는 실험이라도..... 부탁드릴게요
2015.11.05.,과학 실험이 있는데...,72,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=237813982&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=50&search_sort=3&spq=0,"5학년 과학 실험이 있어요3단원 물체의 빠르기라고 있는데 그 풍선자동차 누가 빨리 갈까 하거든요?근데 어떻게 만들어야 빨리가고, 멀리가는지 알려주세요그리고 바퀴는 어디서 구할까요제가 자동차 장난감이 있어야 말이죠그리고 빨대 한쪽 끝은 굵고 한쪽은 얇은거 있을까요그리고 재료는 어떻게 할까요흠흠 좀 많으니까 정리할게요 풍선자동차에 대한 질문들1. 어떻게 만들어야 빨리가고 멀리갈까?2. 바퀴는 어디서 구할까?3. 빨대 한 쪽 끝은 굵고 한 쪽 끝은 얇은게 있을까?4. 재료는 어떻게 할까? ※내공냠냠, 욕설 신고합니다※"
2015.10.02.,그림자가 있는 것과 없는 것,323,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=235537946&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=62&search_sort=3&spq=0,"그림자가 있는 것과그림자가 없는 것을 예시를 보이며 아이들에게 설명해 주려고 합니다. 그림자가 있는 대표적인 물건, 물체들과그림자가 없는(혹은 잘 생기지 않는) 물건, 물체를 알려주세요. 검색해 보니 그림자가 없는 물체는 없다고 하는데...그래도 눈에 잘 띄지 않는 물이라던가... 유리 등과 같은예시용 물체를 알려주시면 좋겠습니다."
2015.09.10.,정전기 확인 과학키트,"1,220",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=234014997&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=70&search_sort=3&spq=0,옛날에 킨텍스에가서 여러 과학실험을 해보았는데어떤 물체에 정전기가있다면 정전기를 확인할수 있는 물건으로 그 물체에 접촉하면 불빛이나는 것을 만들었습니다그 정전기를 확인할수 있는 물건을 직접 만들건데과학 키트로 파나요??판다면 주소와 가격을 부탁드립니다..
2015.08.31.,물체의 낙하속도,354,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=233340335&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=74&search_sort=3&spq=0,"물체의 낙하속도의 모든것을 알려줘요. 제발아는거 전부 다제가 원격과제때문에 숙제를 하는데 물체에 대한 낙하속도란 : 이렇게 할꺼거든여 진공상태, 등등 다좀 알려주세요 내공 만땅"
2015.08.23.,초등과학ㅡ각 지문에 해당하는 물질과 물체를 답변해주세.,63,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=232679198&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=83&search_sort=3&spq=0,"1. 담는 그릇에 따라 모양과 양이 변한다.2. 담는 그릇에 따라 모양은 변하지만, 양은 변하지 않는다.3. 담는 그릇에 따라 모양과 크기가 변하지 않는다.기체인지 고체인지 어떤것이 액체인지요?각 지문에 해당하는 물질과 물체를 답변해주세요.ex) 물, 식초, 연필, 산소, 식용유"
2015.07.27.,우리 눈의 비밀,38,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=230510680&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=95&search_sort=3&spq=0,"형광등을 키고 자는데 듬성듬성 만들어진 여름용 이불 사이로 작고 동그란 형광등이 보였어요 근데 눈을 한번 깜빡거리니 그 형광등에 속눈썹이 비췄어요 잘 보니까, 그 형광등에 비친 속눈썹이 거꾸로 비췄어요 6학년 교육 과정에서는 볼록렌즈를 눈과 물체 모두에 한 팔 거리 이상으로 볼 때만 물체가 거꾸로 보인다고 나와있는데, 우리 눈은 왜 렌즈와 눈 사이의 거리를 한 뼘, 그리고 렌즈와 물체 사이의 거리는 한 팔을 벌렸는데도 거꾸로 보일까요? "
2015.07.25.,초등 과학 4학년 1학기 무게재기 단원) 용수철 저울과 윗접시 저울,"2,024",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=230295907&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=96&search_sort=3&spq=0,"용수철 저울은 무게를 재는 도구이고, 윗접시 저울은 분동 비교를 통해 질량을 잴 수 있다고 알고 있습니다.그런데 용수철 저울로는 질량을 잴 수 없다고 하는데그렇다면 윗접시 저울에서 분동으로 무게를 재었을 때 80g이 나온 물체를용수철 저울에 달면 80g이 나오나요?안나온다면 왜,나온다면 용수철 저울에서 가리키는 g이 무게인지, 질량인지 가르쳐주세요."
2015.07.13.,과학 쉬운 것,32,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=229495817&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=102&search_sort=3&spq=0, 물에서는 가라앉는데 설탕물에서는 뜨는 물체
2015.07.08.,5학년 과학,40,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=229154082&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=105&search_sort=3&spq=0,왜 용액의 진하기가 진할수록 방울토마토같은 물체들이 뜨나요?
2015.07.08.,6학년 과학 빛의 성질,"1,700",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=229138943&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=106&search_sort=3&spq=0,저희 과학쌤이 서술형 문제에 창밖에 물체를 어떻게 볼 수 있는지 빛의 3가지 성질을 이용하여 쓰는 거래요내일 시험인데 답변 부탁드립니다.
2015.07.08.,오목렌즈로 물체를 볼 때 물체가 작고 똑바로 보이는 까닭,88,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=229058268&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=107&search_sort=3&spq=0,오목렌즈로 물체를 볼 때 물체가 작고 똑바로 보이는 까닭은 무엇인가요? 최대한 빨리 부탁드립니다.
2015.07.05.,근시경우 로 가까이 있는물체와 멀리있는 물체를 볼때의 결과 비교를 아려주세요ㅠ ㅠ  내공 20겁니다.,236,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=228926018&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=109&search_sort=3&spq=0,근시경우 로 가까이 있는물체와 멀리있는 물체를 볼때의 결과 비교를 아려주세요 내공 20겁니다.
2015.07.02.,간이 사진기 원리,"1,100",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=228623781&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=115&search_sort=3&spq=0,"진짜 급해서 그런데 간이사진기의 원리를 간추려서 핵심만 써주세요 제발 간이 사진기가 볼록렌즈를 검은 골판지에 돌돌 싸서 고무줄로 묶고 @/&:₩₩:&)""₩83₩:&@-₩.!하는거고요 간이사진기로 물체를 보면 물체가 거꾸로 보이는데 그 이유도 같이 핵심만 적어주세요. 내공 90!!"
2015.06.29.,과학질문좀요,35,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=228463489&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=117&search_sort=3&spq=0,한쪽눈은가리고 남은한쪽눈만으로물체를보면 두눈으로볼때와 어떻게다르나요???오늘안에 부탁드립니다..
2015.06.29.,볼록렌즈와오목렌즈,"4,580",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=228407702&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=120&search_sort=3&spq=0,볼록렌즈와 오목렌즈 차이점 좀 알려주세요한팔거리에 있는 물체는 잘 안보인다이런 식으로 자세하게 써주세요 
2015.06.27.,자석을이용한물체,31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=228168510&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=123&search_sort=3&spq=0,자석을 이용한 물체랑 그물체에 이용된 자석의 성질좀 알려주세요 급합니다!!!!
2015.06.24.,1ml당 몇그램이에여?,703,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=227809094&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=127&search_sort=3&spq=0, 제가 주사기 무게 측정기를 만들건데 주사기에 1ml가 밀릴때마다 물체는 몇그램인지 몰라서 문제입니다알려주세요 위의 그림이 대강 그린 모습입니다 위에잇는것이 철판이고 그위에 물체를 올려노면 그바로밑에 주사기가 눌리면서 바닥에 붙어있는 주사기의 피스톤이 -)이 방향으로 밀립니다.그럴때1ml눈금까지 눌리면 약 몇 그램입니까?채택내공 100
2015.06.19.,6학년과학대물렌즈문젠데요..작은물체에서온빛을모이게하여접안렌즈앞에물체의모습을크고( )맺히게함에서빈공간에답을모르겠거든요....,77,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=227529642&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=131&search_sort=3&spq=0,$$$$$
